item_id,date_block_num,item_cnt_day
12485,1,9.0
12485,2,8.0
12485,3,8.0
12485,4,10.0
12485,5,11.0
12485,6,9.0
12485,7,12.0
12485,8,10.0
12485,9,1.0
12485,10,6.0
12485,11,11.0
12485,12,5.0
12485,13,4.0
12485,14,11.0
12485,15,4.0
12485,16,13.0
12485,17,10.0
12485,18,13.0
12485,19,14.0
12485,20,11.0
12485,21,10.0
12485,22,15.0
12485,23,15.0
12485,24,11.0
12485,25,12.0
12485,26,12.0
12485,27,3.0
12485,28,7.0
12485,29,3.0
12485,30,14.0
12485,31,7.0
12485,32,8.0
12485,33,4.0
12491,0,9.0
12491,1,7.0
12491,2,10.0
12491,3,9.0
12491,4,9.0
12491,5,11.0
12491,6,13.0
12491,7,16.0
12491,8,8.0
12491,9,5.0
12491,10,11.0
12491,11,9.0
12491,12,6.0
12491,13,4.0
12491,14,6.0
12491,15,8.0
12491,16,11.0
12491,17,5.0
12491,18,9.0
12491,19,11.0
12491,20,5.0
12491,21,9.0
12491,22,7.0
12491,23,13.0
12491,24,15.0
12491,25,10.0
12491,26,7.0
12491,27,2.0
12491,28,5.0
12491,29,7.0
12491,30,8.0
12491,31,9.0
12491,32,1.0
12491,33,1.0
12498,0,15.0
12498,1,7.0
12498,2,12.0
12498,3,13.0
12498,4,7.0
12498,5,7.0
12498,6,11.0
12498,7,10.0
12498,8,6.0
12498,9,8.0
12498,10,11.0
12498,11,12.0
12498,12,12.0
12498,13,7.0
12498,14,9.0
12498,15,9.0
12498,16,8.0
12498,17,6.0
12498,18,17.0
12498,19,10.0
12498,20,12.0
12498,21,10.0
12498,22,8.0
12498,23,12.0
12498,24,16.0
12498,25,8.0
12498,26,6.0
12498,27,8.0
12498,28,8.0
12498,29,3.0
12498,30,5.0
12498,31,6.0
12498,32,4.0
12498,33,5.0
12536,0,3.0
12536,1,21.0
12536,2,17.0
12536,3,16.0
12536,4,11.0
12536,5,11.0
12536,6,14.0
12536,7,19.0
12536,8,12.0
12536,9,21.0
12536,10,15.0
12536,11,16.0
12536,12,19.0
12536,13,22.0
12536,14,20.0
12536,15,17.0
12536,16,11.0
12536,17,9.0
12536,18,21.0
12536,19,21.0
12536,20,7.0
12536,21,9.0
12536,22,10.0
12536,23,17.0
12536,24,10.0
12536,25,15.0
12536,26,15.0
12536,27,10.0
12536,28,7.0
12536,29,10.0
12536,30,8.0
12536,31,5.0
12536,32,11.0
12536,33,5.0
12539,0,12.0
12539,1,16.0
12539,2,10.0
12539,3,8.0
12539,4,10.0
12539,5,8.0
12539,6,12.0
12539,7,8.0
12539,8,10.0
12539,9,13.0
12539,10,8.0
12539,11,13.0
12539,12,14.0
12539,13,11.0
12539,14,10.0
12539,15,8.0
12539,16,13.0
12539,17,10.0
12539,18,12.0
12539,19,11.0
12539,20,6.0
12539,21,10.0
12539,22,9.0
12539,23,18.0
12539,24,11.0
12539,25,10.0
12539,26,7.0
12539,27,9.0
12539,28,5.0
12539,29,3.0
12539,30,9.0
12539,31,3.0
12539,32,2.0
12539,33,4.0
12541,0,12.0
12541,1,15.0
12541,2,13.0
12541,3,15.0
12541,4,9.0
12541,5,22.0
12541,6,22.0
12541,7,20.0
12541,8,25.0
12541,9,18.0
12541,10,12.0
12541,11,14.0
12541,12,9.0
12541,13,22.0
12541,14,20.0
12541,15,20.0
12541,16,12.0
12541,17,9.0
12541,18,15.0
12541,19,17.0
12541,20,9.0
12541,21,16.0
12541,22,13.0
12541,23,18.0
12541,24,19.0
12541,25,15.0
12541,26,16.0
12541,27,10.0
12541,28,7.0
12541,29,3.0
12541,30,13.0
12541,31,11.0
12541,32,8.0
12541,33,10.0
12542,0,14.0
12542,1,11.0
12542,2,9.0
12542,3,9.0
12542,4,12.0
12542,5,10.0
12542,6,15.0
12542,7,9.0
12542,8,17.0
12542,9,17.0
12542,10,15.0
12542,11,13.0
12542,12,8.0
12542,13,11.0
12542,14,19.0
12542,15,14.0
12542,16,9.0
12542,17,11.0
12542,18,9.0
12542,19,17.0
12542,20,7.0
12542,21,5.0
12542,22,12.0
12542,23,14.0
12542,24,19.0
12542,25,16.0
12542,26,9.0
12542,27,9.0
12542,28,6.0
12542,29,4.0
12542,30,9.0
12542,31,8.0
12542,32,6.0
12542,33,6.0
12543,0,16.0
12543,1,14.0
12543,2,16.0
12543,3,10.0
12543,4,16.0
12543,5,12.0
12543,6,23.0
12543,7,14.0
12543,8,18.0
12543,9,11.0
12543,10,24.0
12543,11,22.0
12543,12,12.0
12543,13,16.0
12543,14,18.0
12543,15,11.0
12543,16,12.0
12543,17,11.0
12543,18,10.0
12543,19,17.0
12543,20,17.0
12543,21,11.0
12543,22,12.0
12543,23,14.0
12543,24,18.0
12543,25,9.0
12543,26,12.0
12543,27,14.0
12543,28,6.0
12543,29,7.0
12543,30,7.0
12543,31,11.0
12543,32,10.0
12543,33,6.0
12544,0,8.0
12544,1,10.0
12544,2,7.0
12544,3,8.0
12544,4,7.0
12544,5,9.0
12544,6,7.0
12544,7,6.0
12544,8,9.0
12544,9,12.0
12544,10,8.0
12544,11,16.0
12544,12,16.0
12544,13,11.0
12544,14,10.0
12544,15,9.0
12544,16,10.0
12544,17,8.0
12544,18,9.0
12544,19,13.0
12544,20,8.0
12544,21,10.0
12544,22,16.0
12544,23,15.0
12544,24,12.0
12544,25,7.0
12544,26,8.0
12544,27,8.0
12544,28,3.0
12544,29,4.0
12544,30,1.0
12544,31,5.0
12544,32,2.0
12544,33,3.0
12548,0,10.0
12548,1,9.0
12548,2,13.0
12548,3,9.0
12548,4,6.0
12548,5,10.0
12548,6,8.0
12548,7,16.0
12548,8,8.0
12548,9,5.0
12548,10,12.0
12548,11,5.0
12548,12,11.0
12548,13,9.0
12548,14,12.0
12548,15,10.0
12548,16,6.0
12548,17,18.0
12548,18,14.0
12548,19,13.0
12548,20,13.0
12548,21,15.0
12548,22,13.0
12548,23,12.0
12548,24,17.0
12548,25,9.0
12548,26,6.0
12548,27,7.0
12548,28,3.0
12548,29,8.0
12548,30,4.0
12548,31,2.0
12548,32,3.0
12548,33,6.0
12549,0,11.0
12549,1,13.0
12549,2,13.0
12549,3,3.0
12549,4,8.0
12549,5,7.0
12549,6,6.0
12549,7,6.0
12549,8,5.0
12549,9,9.0
12549,10,5.0
12549,11,10.0
12549,12,11.0
12549,13,9.0
12549,14,10.0
12549,15,8.0
12549,16,6.0
12549,17,17.0
12549,18,15.0
12549,19,17.0
12549,20,14.0
12549,21,21.0
12549,22,9.0
12549,23,9.0
12549,24,7.0
12549,25,13.0
12549,26,6.0
12549,27,5.0
12549,28,4.0
12549,29,7.0
12549,30,5.0
12549,31,5.0
12549,32,6.0
12549,33,2.0
12550,0,45.0
12550,1,33.0
12550,2,32.0
12550,3,33.0
12550,4,21.0
12550,5,25.0
12550,6,28.0
12550,7,37.0
12550,8,38.0
12550,9,48.0
12550,10,31.0
12550,11,54.0
12550,12,26.0
12550,13,33.0
12550,14,33.0
12550,15,19.0
12550,16,25.0
12550,17,31.0
12550,18,29.0
12550,19,26.0
12550,20,19.0
12550,21,22.0
12550,22,30.0
12550,23,43.0
12550,24,31.0
12550,25,21.0
12550,26,15.0
12550,27,29.0
12550,28,15.0
12550,29,14.0
12550,30,15.0
12550,31,14.0
12550,32,14.0
12550,33,12.0
12551,0,36.0
12551,1,29.0
12551,2,25.0
12551,3,31.0
12551,4,25.0
12551,5,26.0
12551,6,25.0
12551,7,25.0
12551,8,25.0
12551,9,31.0
12551,10,22.0
12551,11,39.0
12551,12,26.0
12551,13,17.0
12551,14,12.0
12551,15,17.0
12551,16,16.0
12551,17,19.0
12551,18,20.0
12551,19,21.0
12551,20,11.0
12551,21,8.0
12551,22,23.0
12551,23,27.0
12551,24,22.0
12551,25,16.0
12551,26,9.0
12551,27,28.0
12551,28,9.0
12551,29,7.0
12551,30,9.0
12551,31,9.0
12551,32,13.0
12551,33,9.0
12552,0,33.0
12552,1,33.0
12552,2,19.0
12552,3,29.0
12552,4,22.0
12552,5,22.0
12552,6,23.0
12552,7,36.0
12552,8,25.0
12552,9,35.0
12552,10,30.0
12552,11,44.0
12552,12,25.0
12552,13,24.0
12552,14,25.0
12552,15,18.0
12552,16,18.0
12552,17,24.0
12552,18,19.0
12552,19,23.0
12552,20,9.0
12552,21,13.0
12552,22,19.0
12552,23,34.0
12552,24,18.0
12552,25,16.0
12552,26,12.0
12552,27,26.0
12552,28,14.0
12552,29,12.0
12552,30,11.0
12552,31,12.0
12552,32,16.0
12552,33,16.0
12558,0,11.0
12558,1,12.0
12558,2,15.0
12558,3,17.0
12558,4,9.0
12558,5,14.0
12558,6,18.0
12558,7,16.0
12558,8,11.0
12558,9,14.0
12558,10,23.0
12558,11,30.0
12558,12,12.0
12558,13,11.0
12558,14,20.0
12558,15,14.0
12558,16,13.0
12558,17,10.0
12558,18,13.0
12558,19,14.0
12558,20,12.0
12558,21,17.0
12558,22,12.0
12558,23,10.0
12558,24,12.0
12558,25,15.0
12558,26,9.0
12558,27,9.0
12558,28,5.0
12558,29,10.0
12558,30,14.0
12558,31,7.0
12558,32,8.0
12558,33,9.0
12563,0,10.0
12563,1,17.0
12563,2,15.0
12563,3,14.0
12563,4,10.0
12563,5,7.0
12563,6,11.0
12563,7,15.0
12563,8,9.0
12563,9,10.0
12563,10,14.0
12563,11,23.0
12563,12,12.0
12563,13,8.0
12563,14,15.0
12563,15,7.0
12563,16,11.0
12563,17,11.0
12563,18,10.0
12563,19,15.0
12563,20,8.0
12563,21,11.0
12563,22,7.0
12563,23,15.0
12563,24,11.0
12563,25,5.0
12563,26,12.0
12563,27,6.0
12563,28,5.0
12563,29,10.0
12563,30,4.0
12563,31,6.0
12563,32,8.0
12563,33,6.0
12677,0,51.0
12677,1,30.0
12677,2,27.0
12677,3,31.0
12677,4,27.0
12677,5,29.0
12677,6,34.0
12677,7,37.0
12677,8,22.0
12677,9,30.0
12677,10,25.0
12677,11,38.0
12677,12,23.0
12677,13,26.0
12677,14,21.0
12677,15,17.0
12677,16,16.0
12677,17,29.0
12677,18,30.0
12677,19,35.0
12677,20,15.0
12677,21,28.0
12677,22,18.0
12677,23,20.0
12677,24,13.0
12677,25,14.0
12677,26,12.0
12677,27,16.0
12677,28,12.0
12677,29,10.0
12677,30,9.0
12677,31,3.0
12677,32,11.0
12677,33,8.0
12778,0,3.0
12778,1,7.0
12778,2,4.0
12778,3,9.0
12778,4,7.0
12778,5,7.0
12778,6,3.0
12778,7,4.0
12778,8,6.0
12778,9,5.0
12778,10,4.0
12778,11,2.0
12778,12,2.0
12778,13,8.0
12778,14,5.0
12778,15,5.0
12778,16,3.0
12778,17,3.0
12778,18,3.0
12778,19,5.0
12778,20,7.0
12778,21,6.0
12778,22,6.0
12778,23,3.0
12778,24,8.0
12778,25,5.0
12778,26,3.0
12778,27,4.0
12778,28,1.0
12778,29,4.0
12778,30,5.0
12778,31,5.0
12778,32,4.0
12778,33,3.0
12795,0,6.0
12795,1,8.0
12795,2,9.0
12795,3,14.0
12795,4,7.0
12795,5,16.0
12795,6,28.0
12795,7,43.0
12795,8,26.0
12795,9,20.0
12795,10,27.0
12795,11,34.0
12795,12,22.0
12795,13,12.0
12795,14,16.0
12795,15,10.0
12795,16,18.0
12795,17,12.0
12795,18,20.0
12795,19,16.0
12795,20,18.0
12795,21,18.0
12795,22,11.0
12795,23,26.0
12795,24,18.0
12795,25,18.0
12795,26,14.0
12795,27,9.0
12795,28,8.0
12795,29,15.0
12795,30,13.0
12795,31,12.0
12795,32,10.0
12795,33,9.0
12796,0,15.0
12796,1,10.0
12796,2,13.0
12796,3,13.0
12796,4,9.0
12796,5,9.0
12796,6,34.0
12796,7,47.0
12796,8,29.0
12796,9,27.0
12796,10,30.0
12796,11,36.0
12796,12,21.0
12796,13,16.0
12796,14,11.0
12796,15,11.0
12796,16,16.0
12796,17,15.0
12796,18,17.0
12796,19,22.0
12796,20,18.0
12796,21,13.0
12796,22,12.0
12796,23,26.0
12796,24,17.0
12796,25,13.0
12796,26,14.0
12796,27,6.0
12796,28,9.0
12796,29,15.0
12796,30,16.0
12796,31,10.0
12796,32,7.0
12796,33,12.0
12797,0,9.0
12797,1,16.0
12797,2,18.0
12797,3,11.0
12797,4,13.0
12797,5,18.0
12797,6,35.0
12797,7,39.0
12797,8,34.0
12797,9,37.0
12797,10,38.0
12797,11,23.0
12797,12,25.0
12797,13,22.0
12797,14,27.0
12797,15,18.0
12797,16,23.0
12797,17,28.0
12797,18,24.0
12797,19,27.0
12797,20,23.0
12797,21,24.0
12797,22,17.0
12797,23,34.0
12797,24,22.0
12797,25,19.0
12797,26,22.0
12797,27,16.0
12797,28,16.0
12797,29,17.0
12797,30,10.0
12797,31,21.0
12797,32,10.0
12797,33,14.0
12803,0,12.0
12803,1,14.0
12803,2,4.0
12803,3,5.0
12803,4,4.0
12803,5,8.0
12803,6,17.0
12803,7,12.0
12803,8,10.0
12803,9,7.0
12803,10,12.0
12803,11,13.0
12803,12,12.0
12803,13,6.0
12803,14,8.0
12803,15,6.0
12803,16,4.0
12803,17,5.0
12803,18,3.0
12803,19,5.0
12803,20,7.0
12803,21,7.0
12803,22,2.0
12803,23,15.0
12803,24,4.0
12803,25,4.0
12803,26,1.0
12803,27,1.0
12803,28,3.0
12803,29,2.0
12803,30,2.0
12803,31,6.0
12803,32,6.0
12803,33,6.0
12805,0,49.0
12805,1,41.0
12805,2,30.0
12805,3,24.0
12805,4,20.0
12805,5,15.0
12805,6,7.0
12805,7,14.0
12805,8,30.0
12805,9,18.0
12805,10,22.0
12805,11,22.0
12805,12,30.0
12805,13,27.0
12805,14,13.0
12805,15,4.0
12805,16,6.0
12805,17,13.0
12805,18,5.0
12805,19,13.0
12805,20,24.0
12805,21,21.0
12805,22,35.0
12805,23,47.0
12805,24,21.0
12805,25,24.0
12805,26,27.0
12805,27,8.0
12805,28,9.0
12805,29,7.0
12805,30,14.0
12805,31,7.0
12805,32,9.0
12805,33,14.0
12817,0,53.0
12817,1,39.0
12817,2,37.0
12817,3,47.0
12817,4,127.0
12817,5,181.0
12817,6,152.0
12817,7,95.0
12817,8,24.0
12817,9,33.0
12817,10,46.0
12817,11,44.0
12817,12,34.0
12817,13,9.0
12817,14,5.0
12817,15,6.0
12817,16,5.0
12817,17,9.0
12817,18,3.0
12817,19,6.0
12817,20,8.0
12817,21,15.0
12817,22,7.0
12817,23,10.0
12817,24,14.0
12817,25,10.0
12817,26,8.0
12817,27,8.0
12817,28,2.0
12817,29,11.0
12817,30,16.0
12817,31,6.0
12817,32,4.0
12817,33,4.0
12828,0,82.0
12828,1,45.0
12828,2,29.0
12828,3,24.0
12828,4,36.0
12828,5,23.0
12828,6,32.0
12828,7,87.0
12828,8,115.0
12828,9,116.0
12828,10,68.0
12828,11,68.0
12828,12,39.0
12828,13,27.0
12828,14,37.0
12828,15,18.0
12828,16,16.0
12828,17,24.0
12828,18,15.0
12828,19,13.0
12828,20,11.0
12828,21,9.0
12828,22,10.0
12828,23,23.0
12828,24,23.0
12828,25,16.0
12828,26,12.0
12828,27,8.0
12828,28,10.0
12828,29,15.0
12828,30,12.0
12828,31,16.0
12828,32,12.0
12828,33,9.0
12839,0,26.0
12839,1,36.0
12839,2,31.0
12839,3,37.0
12839,4,30.0
12839,5,31.0
12839,6,32.0
12839,7,30.0
12839,8,27.0
12839,9,37.0
12839,10,28.0
12839,11,39.0
12839,12,32.0
12839,13,30.0
12839,14,25.0
12839,15,18.0
12839,16,23.0
12839,17,29.0
12839,18,12.0
12839,19,4.0
12839,20,5.0
12839,21,8.0
12839,22,4.0
12839,23,16.0
12839,24,15.0
12839,25,17.0
12839,26,10.0
12839,27,7.0
12839,28,5.0
12839,29,8.0
12839,30,4.0
12839,31,4.0
12839,32,3.0
12839,33,1.0
12840,0,16.0
12840,1,10.0
12840,2,6.0
12840,3,8.0
12840,4,6.0
12840,5,6.0
12840,6,5.0
12840,7,10.0
12840,8,1.0
12840,9,2.0
12840,10,1.0
12840,11,5.0
12840,12,13.0
12840,13,9.0
12840,14,18.0
12840,15,12.0
12840,16,11.0
12840,17,14.0
12840,18,15.0
12840,19,14.0
12840,20,12.0
12840,21,17.0
12840,22,12.0
12840,23,21.0
12840,24,14.0
12840,25,16.0
12840,26,13.0
12840,27,10.0
12840,28,2.0
12840,29,4.0
12840,30,9.0
12840,31,3.0
12840,32,5.0
12840,33,1.0
12860,0,38.0
12860,1,33.0
12860,2,28.0
12860,3,51.0
12860,4,103.0
12860,5,64.0
12860,6,54.0
12860,7,31.0
12860,8,28.0
12860,9,41.0
12860,10,33.0
12860,11,55.0
12860,12,38.0
12860,13,18.0
12860,14,31.0
12860,15,17.0
12860,16,26.0
12860,17,18.0
12860,18,12.0
12860,19,12.0
12860,20,10.0
12860,21,18.0
12860,22,28.0
12860,23,31.0
12860,24,23.0
12860,25,18.0
12860,26,29.0
12860,27,14.0
12860,28,12.0
12860,29,8.0
12860,30,9.0
12860,31,9.0
12860,32,6.0
12860,33,9.0
12878,0,8.0
12878,1,8.0
12878,2,11.0
12878,3,11.0
12878,4,9.0
12878,5,5.0
12878,6,10.0
12878,7,5.0
12878,8,4.0
12878,9,3.0
12878,10,3.0
12878,11,2.0
12878,12,4.0
12878,13,2.0
12878,14,4.0
12878,15,2.0
12878,16,2.0
12878,17,1.0
12878,18,6.0
12878,19,1.0
12878,20,1.0
12878,21,6.0
12878,22,9.0
12878,23,15.0
12878,24,8.0
12878,25,5.0
12878,26,6.0
12878,27,3.0
12878,28,1.0
12878,29,1.0
12878,30,4.0
12878,31,1.0
12878,32,1.0
12878,33,3.0
12917,0,35.0
12917,1,18.0
12917,2,23.0
12917,3,29.0
12917,4,19.0
12917,5,14.0
12917,6,18.0
12917,7,14.0
12917,8,6.0
12917,9,3.0
12917,10,4.0
12917,11,15.0
12917,12,10.0
12917,13,7.0
12917,14,5.0
12917,15,5.0
12917,16,3.0
12917,17,6.0
12917,18,8.0
12917,19,4.0
12917,20,1.0
12917,21,1.0
12917,22,2.0
12917,23,35.0
12917,24,39.0
12917,25,21.0
12917,26,21.0
12917,27,11.0
12917,28,15.0
12917,29,19.0
12917,30,9.0
12917,31,14.0
12917,32,20.0
12917,33,18.0
12964,0,7.0
12964,1,9.0
12964,2,8.0
12964,3,11.0
12964,4,13.0
12964,5,17.0
12964,6,15.0
12964,7,21.0
12964,8,23.0
12964,9,20.0
12964,10,11.0
12964,11,12.0
12964,12,11.0
12964,13,5.0
12964,14,15.0
12964,15,9.0
12964,16,10.0
12964,17,14.0
12964,18,17.0
12964,19,15.0
12964,20,9.0
12964,21,17.0
12964,22,10.0
12964,23,11.0
12964,24,11.0
12964,25,2.0
12964,26,7.0
12964,27,7.0
12964,28,5.0
12964,29,3.0
12964,30,6.0
12964,31,9.0
12964,32,2.0
12964,33,1.0
12967,0,14.0
12967,1,9.0
12967,2,7.0
12967,3,16.0
12967,4,12.0
12967,5,10.0
12967,6,22.0
12967,7,18.0
12967,8,18.0
12967,9,9.0
12967,10,18.0
12967,11,14.0
12967,12,15.0
12967,13,13.0
12967,14,14.0
12967,15,12.0
12967,16,8.0
12967,17,11.0
12967,18,13.0
12967,19,13.0
12967,20,14.0
12967,21,18.0
12967,22,9.0
12967,23,11.0
12967,24,16.0
12967,25,3.0
12967,26,9.0
12967,27,6.0
12967,28,4.0
12967,29,3.0
12967,30,6.0
12967,31,8.0
12967,32,8.0
12967,33,6.0
12970,0,11.0
12970,1,18.0
12970,2,14.0
12970,3,20.0
12970,4,24.0
12970,5,25.0
12970,6,28.0
12970,7,32.0
12970,8,18.0
12970,9,25.0
12970,10,12.0
12970,11,15.0
12970,12,19.0
12970,13,22.0
12970,14,26.0
12970,15,17.0
12970,16,21.0
12970,17,14.0
12970,18,14.0
12970,19,27.0
12970,20,11.0
12970,21,20.0
12970,22,22.0
12970,23,21.0
12970,24,26.0
12970,25,20.0
12970,26,25.0
12970,27,11.0
12970,28,14.0
12970,29,10.0
12970,30,20.0
12970,31,20.0
12970,32,11.0
12970,33,10.0
12974,0,10.0
12974,1,13.0
12974,2,15.0
12974,3,17.0
12974,4,29.0
12974,5,25.0
12974,6,24.0
12974,7,27.0
12974,8,17.0
12974,9,15.0
12974,10,14.0
12974,11,18.0
12974,12,24.0
12974,13,17.0
12974,14,14.0
12974,15,21.0
12974,16,20.0
12974,17,10.0
12974,18,12.0
12974,19,17.0
12974,20,11.0
12974,21,12.0
12974,22,15.0
12974,23,9.0
12974,24,10.0
12974,25,15.0
12974,26,12.0
12974,27,18.0
12974,28,10.0
12974,29,18.0
12974,30,21.0
12974,31,17.0
12974,32,10.0
12974,33,16.0
12979,0,3.0
12979,1,7.0
12979,2,7.0
12979,3,10.0
12979,4,15.0
12979,5,10.0
12979,6,16.0
12979,7,20.0
12979,8,12.0
12979,9,10.0
12979,10,11.0
12979,11,12.0
12979,12,15.0
12979,13,13.0
12979,14,14.0
12979,15,8.0
12979,16,6.0
12979,17,9.0
12979,18,12.0
12979,19,19.0
12979,20,10.0
12979,21,10.0
12979,22,12.0
12979,23,16.0
12979,24,4.0
12979,25,7.0
12979,26,6.0
12979,27,4.0
12979,28,8.0
12979,29,5.0
12979,30,8.0
12979,31,9.0
12979,32,3.0
12979,33,4.0
12990,0,12.0
12990,1,13.0
12990,2,16.0
12990,3,11.0
12990,4,16.0
12990,5,13.0
12990,6,19.0
12990,7,17.0
12990,8,10.0
12990,9,15.0
12990,10,18.0
12990,11,14.0
12990,12,10.0
12990,13,10.0
12990,14,9.0
12990,15,11.0
12990,16,8.0
12990,17,9.0
12990,18,14.0
12990,19,12.0
12990,20,11.0
12990,21,8.0
12990,22,4.0
12990,23,11.0
12990,24,10.0
12990,25,6.0
12990,26,6.0
12990,27,8.0
12990,28,6.0
12990,29,4.0
12990,30,5.0
12990,31,9.0
12990,32,5.0
12990,33,5.0
13028,0,7.0
13028,1,11.0
13028,2,7.0
13028,3,13.0
13028,4,8.0
13028,5,11.0
13028,6,8.0
13028,7,14.0
13028,8,6.0
13028,9,10.0
13028,10,8.0
13028,11,15.0
13028,12,12.0
13028,13,18.0
13028,14,16.0
13028,15,15.0
13028,16,10.0
13028,17,26.0
13028,18,19.0
13028,19,23.0
13028,20,11.0
13028,21,15.0
13028,22,5.0
13028,23,18.0
13028,24,13.0
13028,25,7.0
13028,26,8.0
13028,27,14.0
13028,28,9.0
13028,29,3.0
13028,30,3.0
13028,31,5.0
13028,32,3.0
13028,33,1.0
13039,0,11.0
13039,1,13.0
13039,2,12.0
13039,3,9.0
13039,4,6.0
13039,5,7.0
13039,6,13.0
13039,7,46.0
13039,8,69.0
13039,9,56.0
13039,10,41.0
13039,11,29.0
13039,12,40.0
13039,13,23.0
13039,14,17.0
13039,15,13.0
13039,16,12.0
13039,17,12.0
13039,18,11.0
13039,19,11.0
13039,20,3.0
13039,21,7.0
13039,22,6.0
13039,23,10.0
13039,24,9.0
13039,25,4.0
13039,26,9.0
13039,27,2.0
13039,28,5.0
13039,29,2.0
13039,30,3.0
13039,31,1.0
13039,32,2.0
13039,33,1.0
13040,0,9.0
13040,1,5.0
13040,2,6.0
13040,3,5.0
13040,4,1.0
13040,5,2.0
13040,6,1.0
13040,7,2.0
13040,8,2.0
13040,9,2.0
13040,10,8.0
13040,11,10.0
13040,12,14.0
13040,13,9.0
13040,14,9.0
13040,15,5.0
13040,16,4.0
13040,17,3.0
13040,18,1.0
13040,19,3.0
13040,20,1.0
13040,21,1.0
13040,22,1.0
13040,23,11.0
13040,24,10.0
13040,25,10.0
13040,26,9.0
13040,27,3.0
13040,28,7.0
13040,29,2.0
13040,30,4.0
13040,31,10.0
13040,32,10.0
13040,33,3.0
13065,0,7.0
13065,1,8.0
13065,2,12.0
13065,3,11.0
13065,4,18.0
13065,5,13.0
13065,6,17.0
13065,7,14.0
13065,8,14.0
13065,9,14.0
13065,10,17.0
13065,11,13.0
13065,12,16.0
13065,13,12.0
13065,14,23.0
13065,15,15.0
13065,16,19.0
13065,17,11.0
13065,18,19.0
13065,19,19.0
13065,20,20.0
13065,21,19.0
13065,22,14.0
13065,23,8.0
13065,24,18.0
13065,25,8.0
13065,26,9.0
13065,27,7.0
13065,28,3.0
13065,29,9.0
13065,30,10.0
13065,31,10.0
13065,32,2.0
13065,33,4.0
13085,0,12.0
13085,1,11.0
13085,2,11.0
13085,3,12.0
13085,4,7.0
13085,5,5.0
13085,6,7.0
13085,7,12.0
13085,8,9.0
13085,9,9.0
13085,10,8.0
13085,11,11.0
13085,12,10.0
13085,13,5.0
13085,14,5.0
13085,15,6.0
13085,16,7.0
13085,17,8.0
13085,18,6.0
13085,19,8.0
13085,20,6.0
13085,21,8.0
13085,22,17.0
13085,23,12.0
13085,24,12.0
13085,25,8.0
13085,26,10.0
13085,27,11.0
13085,28,5.0
13085,29,7.0
13085,30,1.0
13085,31,1.0
13085,32,3.0
13085,33,2.0
13100,0,21.0
13100,1,34.0
13100,2,23.0
13100,3,19.0
13100,4,10.0
13100,5,6.0
13100,6,6.0
13100,7,18.0
13100,8,12.0
13100,9,12.0
13100,10,12.0
13100,11,11.0
13100,12,6.0
13100,13,9.0
13100,14,12.0
13100,15,12.0
13100,16,3.0
13100,17,3.0
13100,18,6.0
13100,19,6.0
13100,20,7.0
13100,21,7.0
13100,22,2.0
13100,23,5.0
13100,24,2.0
13100,25,8.0
13100,26,6.0
13100,27,8.0
13100,28,6.0
13100,29,9.0
13100,30,5.0
13100,31,5.0
13100,32,10.0
13100,33,5.0
13118,0,17.0
13118,1,14.0
13118,2,7.0
13118,3,9.0
13118,4,7.0
13118,5,9.0
13118,6,8.0
13118,7,12.0
13118,8,9.0
13118,9,8.0
13118,10,9.0
13118,11,8.0
13118,12,9.0
13118,13,8.0
13118,14,6.0
13118,15,12.0
13118,16,7.0
13118,17,9.0
13118,18,6.0
13118,19,6.0
13118,20,7.0
13118,21,7.0
13118,22,4.0
13118,23,11.0
13118,24,3.0
13118,25,1.0
13118,26,4.0
13118,27,4.0
13118,28,6.0
13118,29,7.0
13118,30,8.0
13118,31,7.0
13118,32,8.0
13118,33,7.0
13161,0,2.0
13161,1,3.0
13161,2,5.0
13161,3,5.0
13161,4,4.0
13161,5,3.0
13161,6,2.0
13161,7,6.0
13161,8,1.0
13161,9,7.0
13161,10,10.0
13161,11,6.0
13161,12,3.0
13161,13,6.0
13161,14,3.0
13161,15,9.0
13161,16,4.0
13161,17,7.0
13161,18,4.0
13161,19,6.0
13161,20,4.0
13161,21,3.0
13161,22,6.0
13161,23,5.0
13161,24,6.0
13161,25,3.0
13161,26,7.0
13161,27,4.0
13161,28,3.0
13161,29,3.0
13161,30,4.0
13161,31,2.0
13161,32,3.0
13161,33,1.0
13370,0,21.0
13370,1,12.0
13370,2,27.0
13370,3,21.0
13370,4,20.0
13370,5,17.0
13370,6,14.0
13370,7,20.0
13370,8,18.0
13370,9,20.0
13370,10,15.0
13370,11,19.0
13370,12,19.0
13370,13,14.0
13370,14,15.0
13370,15,17.0
13370,16,12.0
13370,17,9.0
13370,18,15.0
13370,19,11.0
13370,20,19.0
13370,21,17.0
13370,22,23.0
13370,23,6.0
13370,24,9.0
13370,25,13.0
13370,26,15.0
13370,27,9.0
13370,28,10.0
13370,29,11.0
13370,30,15.0
13370,31,15.0
13370,32,20.0
13370,33,17.0
13511,0,170.0
13511,1,113.0
13511,2,111.0
13511,3,51.0
13511,4,34.0
13511,5,46.0
13511,6,38.0
13511,7,38.0
13511,8,22.0
13511,9,12.0
13511,10,16.0
13511,11,58.0
13511,12,35.0
13511,13,21.0
13511,14,30.0
13511,15,11.0
13511,16,16.0
13511,17,15.0
13511,18,14.0
13511,19,12.0
13511,20,6.0
13511,21,7.0
13511,22,16.0
13511,23,44.0
